<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
TNXS-RM;60;15/12/20;00:00:00;20362.0000000;20362.0000000;20312.0000000;20312.0000000;2
TNXS-RM;60;15/12/20;11:00:00;20110.0000000;20155.0000000;20110.0000000;20122.0000000;17
TNXS-RM;60;15/12/20;12:00:00;20230.0000000;20249.0000000;20230.0000000;20249.0000000;17
TNXS-RM;60;15/12/20;13:00:00;20243.0000000;20243.0000000;20200.0000000;20220.0000000;34
TNXS-RM;60;15/12/20;14:00:00;20233.0000000;20233.0000000;20196.0000000;20196.0000000;2
TNXS-RM;60;15/12/20;15:00:00;20196.0000000;20205.0000000;20196.0000000;20205.0000000;6
TNXS-RM;60;15/12/20;16:00:00;20233.0000000;20321.0000000;20233.0000000;20320.0000000;23
TNXS-RM;60;15/12/20;17:00:00;20355.0000000;20355.0000000;20292.0000000;20336.0000000;19
TNXS-RM;60;15/12/20;18:00:00;20326.0000000;20326.0000000;20073.0000000;20123.0000000;172
TNXS-RM;60;15/12/20;19:00:00;20051.0000000;20148.0000000;19950.0000000;19950.0000000;67
TNXS-RM;60;15/12/20;20:00:00;19940.0000000;19940.0000000;19749.0000000;19784.0000000;257
TNXS-RM;60;15/12/20;21:00:00;19762.0000000;19866.0000000;19700.0000000;19866.0000000;151
TNXS-RM;60;15/12/20;22:00:00;19855.0000000;19999.0000000;19855.0000000;19971.0000000;296
TNXS-RM;60;15/12/20;23:00:00;19954.0000000;20108.0000000;19952.0000000;20108.0000000;207
TNXS-RM;60;16/12/20;00:00:00;20085.0000000;20141.0000000;20063.0000000;20141.0000000;100
TNXS-RM;60;16/12/20;11:00:00;20154.0000000;20195.0000000;20126.0000000;20195.0000000;40
TNXS-RM;60;16/12/20;12:00:00;20229.0000000;20255.0000000;20204.0000000;20241.0000000;50
TNXS-RM;60;16/12/20;13:00:00;20206.0000000;20208.0000000;20202.0000000;20203.0000000;18
TNXS-RM;60;16/12/20;14:00:00;20188.0000000;20217.0000000;20184.0000000;20200.0000000;42
TNXS-RM;60;16/12/20;15:00:00;20185.0000000;20185.0000000;20184.0000000;20184.0000000;50
TNXS-RM;60;16/12/20;16:00:00;20184.0000000;20231.0000000;20184.0000000;20210.0000000;13
TNXS-RM;60;16/12/20;17:00:00;20228.0000000;20231.0000000;20170.0000000;20170.0000000;278
TNXS-RM;60;16/12/20;18:00:00;20190.0000000;20190.0000000;20088.0000000;20130.0000000;139
TNXS-RM;60;16/12/20;19:00:00;20146.0000000;20415.0000000;20146.0000000;20300.0000000;80
TNXS-RM;60;16/12/20;20:00:00;20322.0000000;20350.0000000;20256.0000000;20350.0000000;137
TNXS-RM;60;16/12/20;21:00:00;20351.0000000;20351.0000000;20313.0000000;20319.0000000;16
TNXS-RM;60;16/12/20;22:00:00;20247.0000000;20286.0000000;20220.0000000;20250.0000000;10
TNXS-RM;60;16/12/20;23:00:00;20279.0000000;20279.0000000;20218.0000000;20227.0000000;14
TNXS-RM;60;17/12/20;00:00:00;20227.0000000;20227.0000000;20227.0000000;20227.0000000;1
TNXS-RM;60;17/12/20;11:00:00;20282.0000000;20282.0000000;20231.0000000;20231.0000000;4
TNXS-RM;60;17/12/20;12:00:00;20232.0000000;20245.0000000;20167.0000000;20167.0000000;196
TNXS-RM;60;17/12/20;13:00:00;20158.0000000;20219.0000000;20082.0000000;20219.0000000;6
TNXS-RM;60;17/12/20;14:00:00;20197.0000000;20213.0000000;20197.0000000;20212.0000000;502
TNXS-RM;60;17/12/20;15:00:00;20212.0000000;20240.0000000;20210.0000000;20240.0000000;23
TNXS-RM;60;17/12/20;16:00:00;20210.0000000;20210.0000000;20172.0000000;20172.0000000;54
TNXS-RM;60;17/12/20;17:00:00;20184.0000000;20235.0000000;20184.0000000;20200.0000000;20
TNXS-RM;60;17/12/20;18:00:00;20240.0000000;20440.0000000;20240.0000000;20438.0000000;70
TNXS-RM;60;17/12/20;19:00:00;20438.0000000;20438.0000000;20200.0000000;20200.0000000;20
TNXS-RM;60;17/12/20;20:00:00;20194.0000000;20194.0000000;20129.0000000;20166.0000000;87
TNXS-RM;60;17/12/20;21:00:00;20198.0000000;20198.0000000;20171.0000000;20186.0000000;4
TNXS-RM;60;17/12/20;22:00:00;20173.0000000;20173.0000000;20108.0000000;20126.0000000;26
TNXS-RM;60;17/12/20;23:00:00;20123.0000000;20123.0000000;20035.0000000;20037.0000000;26
TNXS-RM;60;18/12/20;00:00:00;20005.0000000;20006.0000000;19950.0000000;19960.0000000;31
TNXS-RM;60;18/12/20;11:00:00;19997.0000000;20134.0000000;19997.0000000;20109.0000000;85
TNXS-RM;60;18/12/20;12:00:00;20071.0000000;20127.0000000;20071.0000000;20127.0000000;28
TNXS-RM;60;18/12/20;13:00:00;20200.0000000;20238.0000000;20189.0000000;20189.0000000;69
TNXS-RM;60;18/12/20;14:00:00;20187.0000000;20252.0000000;20187.0000000;20252.0000000;6
TNXS-RM;60;18/12/20;15:00:00;20240.0000000;20267.0000000;20240.0000000;20263.0000000;92
TNXS-RM;60;18/12/20;16:00:00;20263.0000000;20263.0000000;20239.0000000;20248.0000000;19
TNXS-RM;60;18/12/20;17:00:00;20248.0000000;20267.0000000;20247.0000000;20267.0000000;25
TNXS-RM;60;18/12/20;18:00:00;20267.0000000;20320.0000000;20100.0000000;20120.0000000;148
TNXS-RM;60;18/12/20;19:00:00;20050.0000000;20050.0000000;19973.0000000;20040.0000000;37
TNXS-RM;60;18/12/20;20:00:00;20071.0000000;20071.0000000;19989.0000000;19989.0000000;12
TNXS-RM;60;18/12/20;21:00:00;20007.0000000;20015.0000000;19973.0000000;20000.0000000;24
TNXS-RM;60;18/12/20;22:00:00;20000.0000000;20000.0000000;19970.0000000;19970.0000000;39
TNXS-RM;60;18/12/20;23:00:00;20019.0000000;20056.0000000;20019.0000000;20056.0000000;16
TNXS-RM;60;19/12/20;00:00:00;20134.0000000;20190.0000000;20131.0000000;20190.0000000;52
TNXS-RM;60;21/12/20;11:00:00;20394.0000000;20600.0000000;20356.0000000;20538.0000000;296
TNXS-RM;60;21/12/20;12:00:00;20599.0000000;20696.0000000;20556.0000000;20585.0000000;120
TNXS-RM;60;21/12/20;13:00:00;20585.0000000;20657.0000000;20540.0000000;20657.0000000;46
TNXS-RM;60;21/12/20;14:00:00;20617.0000000;20617.0000000;20427.0000000;20450.0000000;78
TNXS-RM;60;21/12/20;15:00:00;20432.0000000;20526.0000000;20429.0000000;20498.0000000;15
TNXS-RM;60;21/12/20;16:00:00;20499.0000000;20576.0000000;20487.0000000;20573.0000000;72
TNXS-RM;60;21/12/20;17:00:00;20532.0000000;20532.0000000;20443.0000000;20443.0000000;110
TNXS-RM;60;21/12/20;18:00:00;20505.0000000;20581.0000000;20336.0000000;20337.0000000;322
TNXS-RM;60;21/12/20;19:00:00;20306.0000000;20306.0000000;20150.0000000;20212.0000000;198
TNXS-RM;60;21/12/20;20:00:00;20201.0000000;20387.0000000;20201.0000000;20387.0000000;12
TNXS-RM;60;21/12/20;21:00:00;20334.0000000;20400.0000000;20300.0000000;20400.0000000;9
TNXS-RM;60;21/12/20;22:00:00;20389.0000000;20440.0000000;20389.0000000;20433.0000000;5
TNXS-RM;60;21/12/20;23:00:00;20361.0000000;20395.0000000;20354.0000000;20395.0000000;4
TNXS-RM;60;22/12/20;00:00:00;20381.0000000;20381.0000000;20329.0000000;20351.0000000;12
TNXS-RM;60;22/12/20;11:00:00;20506.0000000;20511.0000000;20478.0000000;20478.0000000;74
TNXS-RM;60;22/12/20;12:00:00;20479.0000000;20479.0000000;20460.0000000;20460.0000000;23
TNXS-RM;60;22/12/20;13:00:00;20512.0000000;20611.0000000;20512.0000000;20611.0000000;253
TNXS-RM;60;22/12/20;14:00:00;20614.0000000;20614.0000000;20518.0000000;20582.0000000;380
TNXS-RM;60;22/12/20;15:00:00;20582.0000000;20589.0000000;20580.0000000;20584.0000000;117
TNXS-RM;60;22/12/20;16:00:00;20582.0000000;20589.0000000;20519.0000000;20589.0000000;23
TNXS-RM;60;22/12/20;17:00:00;20592.0000000;20592.0000000;20550.0000000;20584.0000000;25
TNXS-RM;60;22/12/20;18:00:00;20582.0000000;20584.0000000;20385.0000000;20425.0000000;258
TNXS-RM;60;22/12/20;19:00:00;20425.0000000;20425.0000000;20260.0000000;20260.0000000;47
TNXS-RM;60;22/12/20;20:00:00;20280.0000000;20291.0000000;20073.0000000;20157.0000000;261
TNXS-RM;60;22/12/20;21:00:00;20223.0000000;20223.0000000;20131.0000000;20164.0000000;43
TNXS-RM;60;22/12/20;22:00:00;20164.0000000;20225.0000000;20131.0000000;20225.0000000;78
TNXS-RM;60;22/12/20;23:00:00;20261.0000000;20288.0000000;20253.0000000;20253.0000000;53
TNXS-RM;60;23/12/20;00:00:00;20249.0000000;20264.0000000;20200.0000000;20264.0000000;11
TNXS-RM;60;23/12/20;11:00:00;20209.0000000;20209.0000000;20169.0000000;20169.0000000;14
TNXS-RM;60;23/12/20;12:00:00;20169.0000000;20250.0000000;20157.0000000;20217.0000000;214
TNXS-RM;60;23/12/20;13:00:00;20177.0000000;20177.0000000;20176.0000000;20176.0000000;3
TNXS-RM;60;23/12/20;14:00:00;20185.0000000;20190.0000000;20150.0000000;20150.0000000;55
TNXS-RM;60;23/12/20;15:00:00;20150.0000000;20150.0000000;20115.0000000;20115.0000000;18
TNXS-RM;60;23/12/20;16:00:00;20100.0000000;20116.0000000;20051.0000000;20116.0000000;121
TNXS-RM;60;23/12/20;17:00:00;20116.0000000;20117.0000000;20095.0000000;20095.0000000;20
TNXS-RM;60;23/12/20;18:00:00;20062.0000000;20159.0000000;20000.0000000;20159.0000000;67
TNXS-RM;60;23/12/20;19:00:00;20095.0000000;20159.0000000;20095.0000000;20130.0000000;106
TNXS-RM;60;23/12/20;20:00:00;20200.0000000;20200.0000000;20101.0000000;20200.0000000;24
TNXS-RM;60;23/12/20;21:00:00;20200.0000000;20300.0000000;20190.0000000;20282.0000000;21
TNXS-RM;60;23/12/20;22:00:00;20350.0000000;20396.0000000;20350.0000000;20388.0000000;23
TNXS-RM;60;23/12/20;23:00:00;20403.0000000;20442.0000000;20330.0000000;20330.0000000;127
TNXS-RM;60;24/12/20;00:00:00;20305.0000000;20305.0000000;20252.0000000;20265.0000000;111
TNXS-RM;60;24/12/20;11:00:00;20096.0000000;20240.0000000;20096.0000000;20120.0000000;27
TNXS-RM;60;24/12/20;12:00:00;20102.0000000;20171.0000000;20022.0000000;20107.0000000;140
TNXS-RM;60;24/12/20;13:00:00;20120.0000000;20120.0000000;19972.0000000;20004.0000000;72
TNXS-RM;60;24/12/20;14:00:00;20038.0000000;20065.0000000;20005.0000000;20005.0000000;7
TNXS-RM;60;24/12/20;15:00:00;20047.0000000;20048.0000000;20000.0000000;20000.0000000;36
TNXS-RM;60;24/12/20;16:00:00;20000.0000000;20000.0000000;19987.0000000;19987.0000000;5
TNXS-RM;60;24/12/20;17:00:00;19987.0000000;19989.0000000;19950.0000000;19958.0000000;512
TNXS-RM;60;24/12/20;18:00:00;19970.0000000;20027.0000000;19898.0000000;19908.0000000;333
TNXS-RM;60;24/12/20;19:00:00;19901.0000000;19901.0000000;19780.0000000;19780.0000000;133
TNXS-RM;60;24/12/20;20:00:00;19839.0000000;19846.0000000;19750.0000000;19782.0000000;40
TNXS-RM;60;24/12/20;21:00:00;19798.0000000;19803.0000000;19749.0000000;19798.0000000;67
TNXS-RM;60;24/12/20;22:00:00;19828.0000000;19852.0000000;19799.0000000;19802.0000000;32
TNXS-RM;60;24/12/20;23:00:00;19802.0000000;19802.0000000;19772.0000000;19780.0000000;11
TNXS-RM;60;25/12/20;00:00:00;19800.0000000;19800.0000000;19798.0000000;19798.0000000;28
TNXS-RM;60;28/12/20;11:00:00;19896.0000000;19896.0000000;19775.0000000;19840.0000000;35
TNXS-RM;60;28/12/20;12:00:00;19787.0000000;19848.0000000;19786.0000000;19801.0000000;46
TNXS-RM;60;28/12/20;13:00:00;19801.0000000;19840.0000000;19721.0000000;19789.0000000;96
TNXS-RM;60;28/12/20;14:00:00;19842.0000000;19906.0000000;19842.0000000;19905.0000000;15
TNXS-RM;60;28/12/20;15:00:00;19906.0000000;19906.0000000;19900.0000000;19901.0000000;3
TNXS-RM;60;28/12/20;16:00:00;19857.0000000;19878.0000000;19834.0000000;19878.0000000;19
TNXS-RM;60;28/12/20;17:00:00;19869.0000000;19880.0000000;19865.0000000;19865.0000000;18
TNXS-RM;60;28/12/20;18:00:00;19865.0000000;19870.0000000;19700.0000000;19700.0000000;153
TNXS-RM;60;28/12/20;19:00:00;19780.0000000;20126.0000000;19694.0000000;20093.0000000;197
TNXS-RM;60;28/12/20;20:00:00;20093.0000000;20115.0000000;20085.0000000;20115.0000000;81
TNXS-RM;60;28/12/20;21:00:00;20115.0000000;20329.0000000;20115.0000000;20300.0000000;144
TNXS-RM;60;28/12/20;22:00:00;20299.0000000;20410.0000000;20271.0000000;20341.0000000;149
TNXS-RM;60;28/12/20;23:00:00;20354.0000000;20378.0000000;20338.0000000;20350.0000000;135
TNXS-RM;60;29/12/20;00:00:00;20386.0000000;20424.0000000;20350.0000000;20420.0000000;51
TNXS-RM;60;29/12/20;11:00:00;20448.0000000;20548.0000000;20448.0000000;20548.0000000;22
TNXS-RM;60;29/12/20;12:00:00;20392.0000000;20489.0000000;20366.0000000;20379.0000000;139
TNXS-RM;60;29/12/20;13:00:00;20379.0000000;20379.0000000;20379.0000000;20379.0000000;23
TNXS-RM;60;29/12/20;14:00:00;20379.0000000;20379.0000000;20361.0000000;20361.0000000;10
TNXS-RM;60;29/12/20;15:00:00;20361.0000000;20420.0000000;20361.0000000;20420.0000000;7
TNXS-RM;60;29/12/20;16:00:00;20433.0000000;20433.0000000;20433.0000000;20433.0000000;1
TNXS-RM;60;29/12/20;17:00:00;20386.0000000;20387.0000000;20370.0000000;20387.0000000;8
TNXS-RM;60;29/12/20;18:00:00;20370.0000000;20580.0000000;20370.0000000;20495.0000000;164
TNXS-RM;60;29/12/20;19:00:00;20600.0000000;20650.0000000;20495.0000000;20650.0000000;59
TNXS-RM;60;29/12/20;20:00:00;20700.0000000;20700.0000000;20535.0000000;20576.0000000;44
TNXS-RM;60;29/12/20;21:00:00;20570.0000000;20618.0000000;20535.0000000;20551.0000000;24
TNXS-RM;60;29/12/20;22:00:00;20599.0000000;20743.0000000;20599.0000000;20743.0000000;43
TNXS-RM;60;29/12/20;23:00:00;20685.0000000;20700.0000000;20641.0000000;20690.0000000;39
TNXS-RM;60;30/12/20;00:00:00;20690.0000000;20700.0000000;20626.0000000;20626.0000000;108
TNXS-RM;60;30/12/20;11:00:00;20918.0000000;20918.0000000;20401.0000000;20557.0000000;31
TNXS-RM;60;30/12/20;12:00:00;20554.0000000;20554.0000000;20550.0000000;20550.0000000;35
TNXS-RM;60;30/12/20;13:00:00;20523.0000000;20603.0000000;20500.0000000;20603.0000000;222
TNXS-RM;60;30/12/20;14:00:00;20610.0000000;20624.0000000;20610.0000000;20620.0000000;21
TNXS-RM;60;30/12/20;15:00:00;20620.0000000;20661.0000000;20620.0000000;20661.0000000;14
TNXS-RM;60;30/12/20;16:00:00;20654.0000000;20718.0000000;20622.0000000;20718.0000000;111
TNXS-RM;60;30/12/20;17:00:00;20735.0000000;20778.0000000;20735.0000000;20778.0000000;24
TNXS-RM;60;30/12/20;18:00:00;20787.0000000;20813.0000000;20600.0000000;20611.0000000;88
TNXS-RM;60;30/12/20;19:00:00;20540.0000000;20558.0000000;20420.0000000;20420.0000000;64
TNXS-RM;60;30/12/20;20:00:00;20466.0000000;20467.0000000;20412.0000000;20422.0000000;61
TNXS-RM;60;30/12/20;21:00:00;20445.0000000;20445.0000000;20349.0000000;20377.0000000;43
TNXS-RM;60;30/12/20;22:00:00;20350.0000000;20418.0000000;20349.0000000;20402.0000000;36
TNXS-RM;60;30/12/20;23:00:00;20378.0000000;20378.0000000;20312.0000000;20312.0000000;89
TNXS-RM;60;31/12/20;00:00:00;20319.0000000;20319.0000000;20260.0000000;20260.0000000;36
TNXS-RM;60;04/01/21;11:00:00;20070.0000000;20234.0000000;20070.0000000;20115.0000000;117
TNXS-RM;60;04/01/21;12:00:00;20208.0000000;20220.0000000;20163.0000000;20163.0000000;110
TNXS-RM;60;04/01/21;13:00:00;20116.0000000;20149.0000000;20051.0000000;20051.0000000;54
TNXS-RM;60;04/01/21;14:00:00;20051.0000000;20132.0000000;20050.0000000;20100.0000000;27
TNXS-RM;60;04/01/21;15:00:00;20106.0000000;20146.0000000;20106.0000000;20146.0000000;22
TNXS-RM;60;04/01/21;16:00:00;20147.0000000;20147.0000000;20108.0000000;20108.0000000;31
TNXS-RM;60;04/01/21;17:00:00;20155.0000000;20198.0000000;20155.0000000;20172.0000000;26
TNXS-RM;60;04/01/21;18:00:00;20166.0000000;20166.0000000;19900.0000000;19900.0000000;70
TNXS-RM;60;04/01/21;19:00:00;19936.0000000;20027.0000000;19887.0000000;19988.0000000;72
TNXS-RM;60;04/01/21;20:00:00;19950.0000000;19955.0000000;19867.0000000;19911.0000000;111
TNXS-RM;60;04/01/21;21:00:00;19914.0000000;19914.0000000;19742.0000000;19777.0000000;230
TNXS-RM;60;04/01/21;22:00:00;19800.0000000;19940.0000000;19759.0000000;19882.0000000;29
TNXS-RM;60;04/01/21;23:00:00;19936.0000000;19984.0000000;19882.0000000;19882.0000000;16
TNXS-RM;60;05/01/21;00:00:00;19984.0000000;20000.0000000;19971.0000000;20000.0000000;17
TNXS-RM;60;05/01/21;11:00:00;20088.0000000;20183.0000000;20088.0000000;20180.0000000;28
TNXS-RM;60;05/01/21;12:00:00;20181.0000000;20298.0000000;20149.0000000;20284.0000000;40
TNXS-RM;60;05/01/21;13:00:00;20252.0000000;20252.0000000;20140.0000000;20144.0000000;60
TNXS-RM;60;05/01/21;14:00:00;20144.0000000;20144.0000000;20087.0000000;20087.0000000;18
TNXS-RM;60;05/01/21;15:00:00;20080.0000000;20097.0000000;20080.0000000;20097.0000000;3
TNXS-RM;60;05/01/21;16:00:00;20097.0000000;20151.0000000;20097.0000000;20151.0000000;5
TNXS-RM;60;05/01/21;17:00:00;20144.0000000;20144.0000000;20021.0000000;20053.0000000;65
TNXS-RM;60;05/01/21;18:00:00;20077.0000000;20257.0000000;20077.0000000;20252.0000000;55
TNXS-RM;60;05/01/21;19:00:00;20191.0000000;20223.0000000;20077.0000000;20100.0000000;23
TNXS-RM;60;05/01/21;20:00:00;20111.0000000;20151.0000000;20109.0000000;20109.0000000;15
TNXS-RM;60;05/01/21;21:00:00;20053.0000000;20060.0000000;19958.0000000;19958.0000000;51
TNXS-RM;60;05/01/21;22:00:00;19995.0000000;20050.0000000;19980.0000000;20048.0000000;51
TNXS-RM;60;05/01/21;23:00:00;20052.0000000;20113.0000000;20050.0000000;20100.0000000;18
TNXS-RM;60;06/01/21;00:00:00;20071.0000000;20071.0000000;20050.0000000;20050.0000000;13
TNXS-RM;60;06/01/21;11:00:00;19866.0000000;19869.0000000;19708.0000000;19711.0000000;386
TNXS-RM;60;06/01/21;12:00:00;19707.0000000;19758.0000000;19500.0000000;19624.0000000;433
TNXS-RM;60;06/01/21;13:00:00;19582.0000000;19592.0000000;19481.0000000;19591.0000000;629
TNXS-RM;60;06/01/21;14:00:00;19560.0000000;19564.0000000;19390.0000000;19440.0000000;655
TNXS-RM;60;06/01/21;15:00:00;19440.0000000;19450.0000000;19330.0000000;19397.0000000;423
TNXS-RM;60;06/01/21;16:00:00;19479.0000000;19513.0000000;19452.0000000;19473.0000000;67
TNXS-RM;60;06/01/21;17:00:00;19521.0000000;19531.0000000;19413.0000000;19413.0000000;182
TNXS-RM;60;06/01/21;18:00:00;19432.0000000;19635.0000000;19320.0000000;19485.0000000;412
TNXS-RM;60;06/01/21;19:00:00;19450.0000000;19813.0000000;19450.0000000;19726.0000000;112
TNXS-RM;60;06/01/21;20:00:00;19700.0000000;19790.0000000;19620.0000000;19657.0000000;110
TNXS-RM;60;06/01/21;21:00:00;19680.0000000;19700.0000000;19549.0000000;19556.0000000;122
TNXS-RM;60;06/01/21;22:00:00;19556.0000000;19650.0000000;19553.0000000;19620.0000000;46
TNXS-RM;60;06/01/21;23:00:00;19650.0000000;19700.0000000;19586.0000000;19644.0000000;134
TNXS-RM;60;07/01/21;00:00:00;19641.0000000;19641.0000000;19500.0000000;19550.0000000;89
TNXS-RM;60;08/01/21;11:00:00;19978.0000000;20057.0000000;19600.0000000;19992.0000000;915
TNXS-RM;60;08/01/21;12:00:00;19992.0000000;20150.0000000;19987.0000000;20150.0000000;132
TNXS-RM;60;08/01/21;13:00:00;20150.0000000;20150.0000000;20040.0000000;20040.0000000;70
TNXS-RM;60;08/01/21;14:00:00;20039.0000000;20053.0000000;19970.0000000;20053.0000000;60
TNXS-RM;60;08/01/21;15:00:00;20001.0000000;20001.0000000;19902.0000000;19904.0000000;23
TNXS-RM;60;08/01/21;16:00:00;19949.0000000;19949.0000000;19900.0000000;19900.0000000;24
TNXS-RM;60;08/01/21;17:00:00;19900.0000000;19912.0000000;19874.0000000;19886.0000000;80
TNXS-RM;60;08/01/21;18:00:00;19886.0000000;19886.0000000;19482.0000000;19655.0000000;183
TNXS-RM;60;08/01/21;19:00:00;19657.0000000;19692.0000000;19553.0000000;19553.0000000;339
TNXS-RM;60;08/01/21;20:00:00;19598.0000000;19676.0000000;19540.0000000;19582.0000000;343
TNXS-RM;60;08/01/21;21:00:00;19603.0000000;19822.0000000;19603.0000000;19770.0000000;128
TNXS-RM;60;08/01/21;22:00:00;19770.0000000;19780.0000000;19697.0000000;19697.0000000;109
TNXS-RM;60;08/01/21;23:00:00;19725.0000000;19731.0000000;19680.0000000;19731.0000000;132
TNXS-RM;60;09/01/21;00:00:00;19780.0000000;19821.0000000;19780.0000000;19821.0000000;159
TNXS-RM;60;11/01/21;11:00:00;19459.0000000;19752.0000000;19459.0000000;19752.0000000;202
TNXS-RM;60;11/01/21;12:00:00;19727.0000000;19727.0000000;19665.0000000;19675.0000000;252
TNXS-RM;60;11/01/21;13:00:00;19650.0000000;19661.0000000;19591.0000000;19635.0000000;411
TNXS-RM;60;11/01/21;14:00:00;19664.0000000;19722.0000000;19635.0000000;19651.0000000;51
TNXS-RM;60;11/01/21;15:00:00;19667.0000000;19671.0000000;19651.0000000;19671.0000000;46
TNXS-RM;60;11/01/21;16:00:00;19672.0000000;19738.0000000;19600.0000000;19640.0000000;278
TNXS-RM;60;11/01/21;17:00:00;19632.0000000;19632.0000000;19540.0000000;19582.0000000;96
TNXS-RM;60;11/01/21;18:00:00;19607.0000000;19608.0000000;19196.0000000;19550.0000000;587
TNXS-RM;60;11/01/21;19:00:00;19539.0000000;19650.0000000;19393.0000000;19393.0000000;202
TNXS-RM;60;11/01/21;20:00:00;19394.0000000;19505.0000000;19375.0000000;19505.0000000;195
TNXS-RM;60;11/01/21;21:00:00;19536.0000000;19620.0000000;19536.0000000;19543.0000000;173
TNXS-RM;60;11/01/21;22:00:00;19514.0000000;19514.0000000;19390.0000000;19408.0000000;283
TNXS-RM;60;11/01/21;23:00:00;19391.0000000;19391.0000000;19240.0000000;19261.0000000;557
TNXS-RM;60;12/01/21;00:00:00;19241.0000000;19241.0000000;19160.0000000;19217.0000000;460
TNXS-RM;60;12/01/21;11:00:00;19200.0000000;19245.0000000;19150.0000000;19238.0000000;179
TNXS-RM;60;12/01/21;12:00:00;19238.0000000;19264.0000000;19190.0000000;19247.0000000;99
TNXS-RM;60;12/01/21;13:00:00;19217.0000000;19217.0000000;19163.0000000;19174.0000000;151
TNXS-RM;60;12/01/21;14:00:00;19174.0000000;19200.0000000;19150.0000000;19166.0000000;128
TNXS-RM;60;12/01/21;15:00:00;19164.0000000;19164.0000000;19094.0000000;19094.0000000;540
TNXS-RM;60;12/01/21;16:00:00;19110.0000000;19151.0000000;19096.0000000;19096.0000000;52
TNXS-RM;60;12/01/21;17:00:00;19096.0000000;19122.0000000;19050.0000000;19050.0000000;419
TNXS-RM;60;12/01/21;18:00:00;19040.0000000;19143.0000000;18919.0000000;18949.0000000;353
TNXS-RM;60;12/01/21;19:00:00;18919.0000000;18919.0000000;18620.0000000;18643.0000000;1024
TNXS-RM;60;12/01/21;20:00:00;18643.0000000;18748.0000000;18582.0000000;18639.0000000;740
TNXS-RM;60;12/01/21;21:00:00;18625.0000000;18633.0000000;18488.0000000;18607.0000000;469
TNXS-RM;60;12/01/21;22:00:00;18604.0000000;18649.0000000;18530.0000000;18605.0000000;236
TNXS-RM;60;12/01/21;23:00:00;18595.0000000;18597.0000000;18530.0000000;18539.0000000;110
TNXS-RM;60;13/01/21;00:00:00;18545.0000000;18566.0000000;18457.0000000;18482.0000000;318
TNXS-RM;60;13/01/21;11:00:00;18474.0000000;18619.0000000;18474.0000000;18619.0000000;265
TNXS-RM;60;13/01/21;12:00:00;18619.0000000;18755.0000000;18619.0000000;18722.0000000;192
TNXS-RM;60;13/01/21;13:00:00;18701.0000000;18702.0000000;18650.0000000;18682.0000000;217
TNXS-RM;60;13/01/21;14:00:00;18682.0000000;18715.0000000;18608.0000000;18629.0000000;146
TNXS-RM;60;13/01/21;15:00:00;18635.0000000;18638.0000000;18595.0000000;18620.0000000;474
TNXS-RM;60;13/01/21;16:00:00;18600.0000000;18631.0000000;18560.0000000;18571.0000000;1064
TNXS-RM;60;13/01/21;17:00:00;18562.0000000;18577.0000000;18500.0000000;18500.0000000;251
TNXS-RM;60;13/01/21;18:00:00;18516.0000000;18626.0000000;18435.0000000;18544.0000000;263
TNXS-RM;60;13/01/21;19:00:00;18544.0000000;18657.0000000;18476.0000000;18657.0000000;418
TNXS-RM;60;13/01/21;20:00:00;18657.0000000;18698.0000000;18512.0000000;18535.0000000;279
TNXS-RM;60;13/01/21;21:00:00;18527.0000000;18588.0000000;18520.0000000;18523.0000000;364
TNXS-RM;60;13/01/21;22:00:00;18523.0000000;18543.0000000;18509.0000000;18524.0000000;168
TNXS-RM;60;13/01/21;23:00:00;18540.0000000;18605.0000000;18528.0000000;18600.0000000;564
TNXS-RM;60;14/01/21;00:00:00;18622.0000000;18625.0000000;18565.0000000;18600.0000000;240
TNXS-RM;60;14/01/21;11:00:00;18520.0000000;18714.0000000;18520.0000000;18693.0000000;218
TNXS-RM;60;14/01/21;12:00:00;18691.0000000;18691.0000000;18567.0000000;18567.0000000;88
TNXS-RM;60;14/01/21;13:00:00;18567.0000000;18585.0000000;18550.0000000;18566.0000000;124
TNXS-RM;60;14/01/21;14:00:00;18560.0000000;18560.0000000;18477.0000000;18511.0000000;254
TNXS-RM;60;14/01/21;15:00:00;18511.0000000;18511.0000000;18477.0000000;18487.0000000;181
TNXS-RM;60;14/01/21;16:00:00;18538.0000000;18576.0000000;18538.0000000;18566.0000000;33
TNXS-RM;60;14/01/21;17:00:00;18566.0000000;18652.0000000;18566.0000000;18598.0000000;50
TNXS-RM;60;14/01/21;18:00:00;18618.0000000;18701.0000000;18467.0000000;18535.0000000;619
TNXS-RM;60;14/01/21;19:00:00;18529.0000000;18529.0000000;18375.0000000;18414.0000000;326
TNXS-RM;60;14/01/21;20:00:00;18390.0000000;18423.0000000;18284.0000000;18284.0000000;601
TNXS-RM;60;14/01/21;21:00:00;18284.0000000;18284.0000000;18077.0000000;18177.0000000;719
TNXS-RM;60;14/01/21;22:00:00;18177.0000000;18245.0000000;18165.0000000;18215.0000000;70
TNXS-RM;60;14/01/21;23:00:00;18205.0000000;18206.0000000;18100.0000000;18180.0000000;258
TNXS-RM;60;15/01/21;00:00:00;18175.0000000;18175.0000000;18018.0000000;18018.0000000;645
TNXS-RM;60;15/01/21;11:00:00;18091.0000000;18210.0000000;18089.0000000;18138.0000000;560
